date,open,close,high,low,volume,amount
2020-07-21,26.9653964700,27.4079798200,27.8425162000,26.6757055500,79075277,2690312023.0200
2020-07-22,27.1987586000,28.9690920000,29.4760511100,27.1987586000,118137648,4220372577.8100
2020-07-23,28.7759647200,28.5989313800,29.2105011000,27.8988449900,78068781,2762263995.5700
2020-07-24,28.2448647000,27.3838389100,28.5506495600,26.9573495000,101088500,3485348960.5900
2020-07-27,27.8505631700,27.2792283000,28.0356434800,26.9895373800,54136386,1847467481.2400
2020-07-28,27.7620465000,28.4540859200,29.1702662500,27.6172010400,96266709,3414770976.2400
2020-07-29,28.4862738000,28.8644813900,29.0334677600,28.0034556000,77353337,2750480497.2700
2020-07-30,29.2507359500,28.9851859400,29.6369905100,28.7759647200,78286110,2842710516.3300
2020-07-31,28.9690920000,29.4760511100,29.7657420300,28.7276829000,71692210,2615855433.2300
2020-08-03,30.0151981000,30.6589557000,30.9647405600,30.0071511300,78650930,2984013496.5700
2020-08-04,31.1981026900,30.3934056900,31.2061496600,29.9427753700,61447608,2332795119.2500
2020-08-05,30.2887950800,30.3612178100,30.9405996500,30.0876208300,59904200,2269848144.7500
2020-08-06,30.1037147700,29.8783996100,30.3612178100,29.5082389900,59362164,2207968411.0500
2020-08-07,29.9186344600,29.3151117100,30.0232450700,28.9047162400,63933034,2340167428.7000
2020-08-10,29.5323799000,29.3070647400,29.7496480900,28.8886223000,47404868,1728285459.7600
2020-08-11,29.5565208100,28.9690920000,30.1359026500,28.8886223000,50530724,1851526290.4600
2020-08-12,28.9610450300,28.4218980400,29.1622192800,27.6735298300,56136780,1973554053.0900
2020-08-13,28.4782268300,28.0356434800,28.5667435000,27.9632207500,40333514,1413492454.4100
2020-08-14,28.0356434800,28.3575222800,28.4138510700,27.6976707400,49269246,1722101534.2600
2020-08-17,28.2448647000,28.4460389500,28.7276829000,27.9632207500,70828067,2493469415.5500
2020-08-18,28.3897101600,29.0817495800,29.3231586800,28.1885359100,63263983,2271572807.3600
2020-08-19,28.9288571500,28.1563480300,28.9288571500,28.0839253000,49197507,1740250463.8200
2020-08-20,28.0436904500,27.4160267900,28.0436904500,27.2389934500,70536549,2407516909.7100
2020-08-21,27.8264222600,28.0758783300,28.2770525800,27.4723555800,54779277,1898150407.2400
2020-08-24,28.3736162200,28.3414283400,28.9449510900,28.0517374200,58620040,2074511979.4400
2020-08-25,28.2287707600,28.3655692500,28.8886223000,28.1724419700,46219083,1638022658.3600
2020-08-26,28.4621328900,28.8242465400,29.0978435200,28.3575222800,63032132,2259891445.1500
2020-08-27,29.5323799000,29.6933193000,30.4175466000,29.1702662500,92110461,3400069454.2700
2020-08-28,32.1074103000,32.6626512300,32.6626512300,31.4716996700,131957357,5289373202.4900
2020-08-31,33.3949255000,33.7489921800,34.6663467600,33.1696103400,176066776,7420720527.7300
2020-09-01,33.5397709600,33.4110194400,33.9179785500,32.8557785100,86455766,3576479762.5200
2020-09-02,33.8777437000,33.4753952000,34.1754815900,33.2500800400,74919983,3138788503.6400
2020-09-03,33.5719588400,33.4351603500,34.6261119100,33.2178921600,91935496,3863048578.8600
2020-09-04,33.0810936700,32.9764830600,33.4190664100,32.3568663700,68140896,2787175302.6900
2020-09-07,33.4593012600,32.4936648600,34.2639982600,32.1476451500,80507613,3338705284.4700
2020-09-08,32.2683497000,32.0913163600,32.8316376000,31.5360754300,63807454,2544840351.2000
2020-09-09,31.7292027100,31.5199814900,32.0269406000,30.9325526800,50524914,1980772505.9900
2020-09-10,31.8660012000,31.2383375400,32.0269406000,31.1578678400,48721220,1909010714.8200
2020-09-11,31.6245921000,31.2544314800,31.6245921000,30.8762238900,44147554,1715013913.1100
2020-09-14,31.9867057500,31.3992769400,32.1395981800,31.0773981400,55359345,2169719779.1400
2020-09-15,31.3831830000,32.1315512100,32.4453830400,31.3831830000,68685191,2731351869.7500
2020-09-16,31.9625648400,31.4636527000,32.2361618200,31.1981026900,45588321,1785631900.7700
2020-09-17,31.1820087500,30.7072375200,31.2463845100,30.1841844700,61675013,2344135888.2400
2020-09-18,30.8440360100,31.6648269500,31.6648269500,30.5543450900,47901784,1857113458.2200
2020-09-21,31.6567799800,31.0210693500,31.8499072600,31.0049754100,37997101,1473383648.8000
2020-09-22,30.9808345000,31.0854451100,31.6728739200,30.8359890400,31906391,1239668673.6900
